,text_review,tag,bin_tag,num_upper,text_pos,num_tokens
1110,i normally wear a size seven some other reviewers said the shoes ran small so i got a size 71/2 even though they were supposed to be a wide width i expected more comfort,1.0,0.0,0,LS RB VB DT NN CD DT JJ NNS VBD DT NNS VBD JJ RB FW VBD DT NN CD RB IN PRP VBD VBN TO VB DT JJ NN FW VBN RBR NN,34
1111,this is a very good step up from the paintshop program personally i like corel's layout of menus and controls they are easy to use and remember i have used this to make a number of posters based on photographic images and found that the process was fairly simple and to clean up some old digital snapshots that i have saved over the years this program does not have all of the capabilities of adobe's ps but for most home users it works just as well for a lot less money,3.0,1.0,1,DT VBZ DT RB JJ NN RB IN DT NN NN RB FW IN NN POS NN IN NNS CC NNS PRP VBP JJ TO VB CC VB FW VBP VBN DT TO VB DT NN IN NNS VBN IN JJ NNS CC VBD IN DT NN VBD RB JJ CC TO VB RP DT JJ JJ NNS WDT FW VBP VBN IN DT NNS DT NN VBZ RB VB DT IN DT NNS IN NN POS NNS CC IN JJS NN NNS PRP VBZ RB RB RB IN DT NN JJR NN,91
1112,i was hesistant to buy one because of the price but when i found it on amazon for cheaper it was great,1.0,0.0,0,LS VBD JJ TO VB CD IN IN DT NN CC WRB FW VBD PRP IN NN IN JJR PRP VBD JJ,22
1113,i took this bag all over asia before it finally gave out in the zipper which i can replace.because the zipper gave out in under a year is the only reason it did not get five stars,2.0,1.0,0,LS VBD DT NN DT IN NN IN PRP RB VBD RP IN DT NN WDT FW MD VB DT NN VBD RP IN IN DT NN VBZ DT JJ NN PRP VBD RB VB CD NNS,37
1114,i recieved the headphones yesterday and it fully charged pretty quick a little more than two hours i used them today morning at the gym and let me tell you its a great feeling when wireless the sound quality is excellent for the price they are also fairly light for the size i used it with my iphone 3gs and pairing was simple i just left it in my pocket or near the station i was working on without any break ups only problem was the not all the buttons are functional only volume other than that i would recommend this to anyone with an iphone worth the price trust me i will update in a couple of week if there are any problems execellent product,3.0,1.0,0,LS VBD DT NNS NN CC PRP RB VBD RB JJ DT RB JJR IN CD NNS FW VBD PRP NN NN IN DT NN CC VB PRP VB PRP PRP$ DT JJ NN WRB JJ DT JJ NN VBZ JJ IN DT NN PRP VBP RB RB JJ IN DT NN FW VBN PRP IN PRP$ NN NNS CC NN VBD JJ FW RB VBD PRP IN PRP$ NN CC IN DT NN FW VBD VBG IN IN DT NN NNS RB NN VBD DT RB PDT DT NNS VBP JJ RB NN JJ IN DT FW MD VB DT TO NN IN DT NN IN DT NN NN PRP FW MD VB IN DT NN IN NN IN EX VBP DT NNS JJ NN,126
1115,this bin is just the right size for a kitchen counter and is a huge improvement over the grocery bags i was storing my scraps in lid fits tight no smell and with the use of plastic bags it is super easy to dump into composter,3.0,1.0,0,DT NN VBZ RB DT JJ NN IN DT NN NN CC VBZ DT JJ NN IN DT NN NN FW VBD VBG PRP$ NNS IN NN VBZ JJ DT NN CC IN DT NN IN JJ NNS PRP VBZ JJ JJ TO VB IN NN,46
1116,i have been exclusively pumping for six months now and i do not think i would have been able to if it were not for these other shields left my nipples almost raw with these no issues even when i was doing eight pumps a day,1.0,0.0,0,LS VBP VBN RB VBG IN CD NNS RB CC FW VBP RB VB FW MD VB VBN JJ TO IN PRP VBD RB IN DT JJ NNS VBD PRP$ NNS RB JJ IN DT DT NNS RB WRB FW VBD VBG CD NNS DT NN,46
1117,as advertised,0.0,0.0,0,IN VBN,2
1118,if you like your r b with alot of soul and bs filler rap after the 2nd verse free then owusu hannibal is for you you get some good soul and electronica mixed in with this one these cats did the job and put a lil love into it too it shows you can let this album go from start to finish and enjoy it that is rare in this day and age i got elements of stevie dilla sade d'angelo outta this album it stands well and was a nice album to send off for two thousand and six give this one a shot you will not regret it,3.0,1.0,3,IN PRP VBP PRP$ NN NN IN NN IN NN CC NN NN NN IN DT JJ NN JJ RB NN NN VBZ IN PRP PRP VBP DT JJ NN CC NN JJ IN IN DT CD DT NNS VBD DT NN CC VBD DT NN NN IN PRP RB PRP VBZ PRP MD VB DT NN VB IN NN TO VB CC VB PRP WDT VBZ JJ IN DT NN CC NN FW VBD NNS IN NN NN VBP JJ NN DT NN PRP VBZ RB CC VBD DT JJ NN TO VB RP IN CD CD CC CD VBP DT CD DT NN PRP MD RB VB PRP,110
1119,for a long time i depended upon mcafee products to protect my computers i have no idea what is happened over there but maybe they have gotten fat dumb happy because this product is so bad it nearly rendered my computer non-functional scans are extremely slow hours long sometimes and the incessant scanning during typical daily use sucks up so much processor power and memory that you will relive those days of yesteryear with a two hundred and eighty-six microprocessor 14.4 dial-up speeds just to be sure i was not doing something wrong i actually uninstalled reinstalled the product twice with mcafee's assistance the problems did not go away and god help you if you try to stop the scan mid-way through because it might just crash your machine it did it to mine twice then there was a two hour reinstall recovery process.in short if you use this product you may become a slave to your security software check consumer reports and you will see what i mean about the slowness of the scans i switched to trend micro ... so much easier to install run scans are very quick one last thing once you actually become a mcafee customer just try finding any sort of useful contact info on their website and once you do it will lead you through a long series of irrelevant questions before you have the privilege of waiting in a ten minute phone queue.mcafee i am through with you you have been uninstalled,0.0,0.0,0,IN DT JJ NN FW VBD IN NN NNS TO VB PRP$ NNS FW VBP DT NN WP VBZ VBN IN EX CC RB PRP VBP VBN JJ JJ JJ IN DT NN VBZ RB JJ PRP RB VBD PRP$ NN JJ NNS VBP RB JJ NNS RB RB CC DT JJ NN IN JJ JJ NN VBZ RP RB JJ NN NN CC NN IN PRP MD VB DT NNS IN NN IN DT CD CD CC CD NN CD NN NNS RB TO VB JJ FW VBD RB VBG NN JJ FW RB JJ VBD DT NN RB IN NN POS NN DT NNS VBD RB VB RB CC NN VBP PRP IN PRP VBP TO VB DT VB RB IN IN PRP MD RB VB PRP$ NN PRP VBD PRP TO VB RB RB EX VBD DT CD NN NN NN NN JJ IN PRP VBP DT NN PRP MD VB DT NN TO PRP$ NN NN NN NN NNS CC PRP MD VB WP FW VB IN DT NN IN DT NNS FW VBN TO VB JJ : RB RB JJR TO VB NN NNS VBP RB JJ CD JJ NN IN PRP RB VBP DT NN NN RB VBP VBG DT NN IN JJ NN NN IN PRP$ NN CC RB PRP VBP PRP MD VB PRP IN DT JJ NN IN JJ NNS IN PRP VBP DT NN IN VBG IN DT CD NN NN NN FW VBP IN IN PRP PRP VBP VBN JJ,250
1120,we just love this thing my daughter sleeps through the night starting very early using the swaddle however while i can do it using just a blanket alone my squirmy wiggly baby girl would get loose and end up startling herself but the velcro on this is really good even after being washed multiple times plus it has a whole to use this in the car seat which is awesome only reason i will be stop using this one is she is growing too big so we are waiting for the wrapsack to come highly recommended,3.0,1.0,0,PRP RB VBP DT NN PRP$ NN VBZ IN DT NN VBG RB RB VBG DT NN RB IN FW MD VB PRP VBG RB DT NN RB PRP$ JJ JJ NN NN MD VB JJ CC VB RP JJ PRP CC DT NN IN DT VBZ RB JJ RB IN VBG VBN JJ NNS CC PRP VBZ DT JJ TO VB DT IN DT NN NN WDT VBZ JJ RB NN FW MD VB VB VBG DT CD VBZ PRP VBZ VBG RB JJ IN PRP VBP VBG IN DT NN TO VB RB VBN,96
1121,i ordered this in hopes it would prevent mx xbox from overheating it did the exact opposite it made the system overheat faster awful product,0.0,0.0,1,LS VBN DT IN NNS PRP MD VB JJ NN IN VBG PRP VBD DT JJ JJ PRP VBD DT NN VBP RBR JJ NN,25
1122,love the cost and are reusable a few times thks,1.0,0.0,1,VB DT NN CC VBP JJ DT JJ NNS IN,10
1123,did nothing for me rather boring sound loops i am very surprised at the high number of five and four stars with a collection of some fifty albums this is not one of herbie's best albums.the music seems rather datededit boy have a gotten a number of pm's concerning my review the reviewers liked this album but it suffered from very poor sales once again the critics loved it but the public was not buying.sorry i do not like this album more importantly i do not think many new or curious herbie hancock listeners will find this album compelling.new to herbie hancock may i suggest takin off inventions dimensions my point of view maiden voyage head hunters and or dis is da drum to name of few all the best,2.0,1.0,0,VBD NN IN PRP RB JJ NN NNS FW VBP RB VBN IN DT JJ NN IN CD CC CD NNS IN DT NN IN DT CD NNS DT VBZ RB CD IN NN POS JJS JJ NN VBZ RB JJ NN VBP DT VBN DT NN IN NN POS VBG PRP$ NN DT NNS VBD DT NN CC PRP VBD IN RB JJ NNS RB RB DT NNS VBD PRP CC DT NN VBD RB JJ FW VBP RB VB DT NN RBR RB FW VBP RB VB JJ JJ CC JJ NN JJ NNS MD VB DT NN NN TO VB NN MD FW VBP VBG RP NNS NNS PRP$ NN IN NN NN NN NN NNS CC CC NN VBZ NN VB TO NN IN JJ PDT DT JJS,130
1124,great boots i got a half size bigger after reading these reviews the fit perfect,2.0,1.0,0,JJ NNS FW VBD DT NN NN JJR IN VBG DT NNS DT NN JJ,15
1125,for the price paid it is a nice piece the sapphire is not that shiny but looks ok the band is too wide on the sides though so it makes it look kinda cheap,2.0,1.0,0,IN DT NN VBD PRP VBZ DT JJ NN DT NN VBZ RB IN JJ CC VBZ NN DT NN VBZ RB JJ IN DT NNS IN RB PRP VBZ PRP VB NN JJ,34
1126,got the product fast than i had expected works well and came along with an extra card reader for free kudos to the seller great doing business with them i recommend this seller and store,2.0,1.0,0,VBD DT NN RB IN FW VBD VBN NNS RB CC VBD RP IN DT JJ NN NN IN JJ NNS TO DT NN JJ VBG NN IN PRP FW VB DT NN CC NN,35
1127,just what she wanted now she happy and happy feet make a happy wife which also makes a happy husband,1.0,0.0,0,RB WP PRP VBD RB PRP JJ CC JJ NNS VBP DT JJ NN WDT RB VBZ DT JJ NN,20
1128,these baby food pouches were great i had my grandbaby last weekend and i used these and they were great easy to fill easy to clean just all the way around easy i love they fit perfectly in the diaper bag and also in the cooler so versatile these baby food pouches made grandma life so much easier and i highly recommend to moms or grandmothers on the go this product,2.0,1.0,0,DT NN NN NNS VBD JJ FW VBD PRP$ NN JJ NN CC FW VBN DT CC PRP VBD JJ JJ TO VB JJ TO VB RB DT DT NN IN JJ FW NN PRP VBP RB IN DT NN NN CC RB IN DT NN RB JJ DT NN NN NNS VBD NN NN RB RB JJR CC FW RB VB TO NNS CC NNS IN DT NN DT NN,71
1129,not perfect ... but did what i needed so gave it a positive rating so you need to know what your needs are before purchasing to see if there is a match,1.0,0.0,0,RB JJ : CC VBD WP FW VBN RB VBD PRP DT JJ NN IN PRP VBP TO VB WP PRP$ NNS VBP IN VBG TO VB IN EX VBZ DT NN,32
1130,certainly worth the purchase great for burning videos i recommend this product to those that record and cut home hd movies,2.0,1.0,1,RB IN DT NN JJ IN VBG NNS FW VB DT NN TO DT WDT NN CC VB NN NN NNS,21
1131,i received my painting yesterday and it was securely packaged and more beautiful than imagined,1.0,0.0,0,LS VBD PRP$ NN NN CC PRP VBD RB VBN CC RBR JJ IN VBN,15
1132,higher capacity than oem charged right up ran the camera without a hitch long-term remains to be seen but right now it appears to be better at a lower cost,2.0,1.0,1,JJR NN IN NN VBD RB RB VBD DT NN IN DT NN JJ NNS TO VB VBN CC RB RB PRP VBZ TO VB JJR IN DT JJR NN,30
1133,this is a great heavyweight cable,0.0,0.0,0,DT VBZ DT JJ JJ NN,6
1134,i have recently purchased this product i must tell you i can not sent this back fast enough the software is a bug ridden mess many things do not work i will document for you one the application asks for the cd when launched i have visited the support page and followed the support directions they did not work when i browsed for the cd it did not do anything two i tried to run the util datacopy application it failed looking for the cd when i browsed for the cd it did not do anything it continued to ask for it three maps do not display on the screen just a bunch of locations with no roads four this is all i can find for now i have given up i am quite certain that many other things do not work either based on the deplorable record it has simply trying to install and launch it delorme should be ashamed releasing this product it is very clear to me that delorme hastily released road warrior to keep up with the jones's quality was sacrificed to get a product to market that works on a handheld i am a certified computer and network engineer and know what i am doing with a system if i cannot get this to work i can only imagine the poor guy who is not as highly trained i have installed this four times on a brand new ibm 600x laptop w one hundred and ninety-six megs of ram and 3.5 gigs of disk avail and two times on an hp omnibook with ninety-six megs ram and 1.4 gigs disk avail the ibm runs win two thousand pro and the omnibook runs win ninety-eight version two,3.0,1.0,5,LS VBP RB VBN DT NN FW MD VB PRP FW MD RB VBN DT RB RB RB DT NN VBZ DT NN NN NN JJ NNS VBP RB VB FW MD VB IN PRP CD DT NN VBZ IN DT NN WRB VBN FW VBP VBN DT NN NN CC VBD DT NN NNS PRP VBD RB VB WRB FW VBN IN DT NN PRP VBD RB VB NN CD LS VBD TO VB DT NN JJ NN PRP VBD VBG IN DT NN WRB FW VBN IN DT NN PRP VBD RB VB NN PRP VBD TO VB IN PRP CD NNS VBP RB VB IN DT NN RB DT NN IN NNS IN DT NNS CD DT VBZ DT FW MD VB IN RB FW VBP VBN RP FW VBP RB JJ IN JJ JJ NNS VBP RB VB CC VBN IN DT JJ NN PRP VBZ RB VBG TO VB CC VB PRP VB MD VB JJ VBG DT NN PRP VBZ RB JJ TO PRP IN NN RB VBD NN NN TO VB RP IN DT NNS POS NN VBD VBN TO VB DT NN TO NN WDT VBZ IN DT JJ FW VBP DT JJ NN CC NN NN CC VB WP FW VBP VBG IN DT NN IN FW MD RB VB DT TO VB FW MD RB VB DT JJ NN WP VBZ RB IN RB VBN FW VBP VBN DT CD NNS IN DT NN JJ NN JJ NN NN CD CD CC CD NNS IN NN CC CD NNS IN NN NN CC CD NNS IN DT NN NN IN CD NNS NN CC CD NNS NN NN DT NN VBZ VB CD CD NN CC DT NN VBZ VB CD NN CD,291
1135,papo makes great toys my eight year old makes up so many stories and even her brother will join in as he can be the prince thanks amazon for the great prices,1.0,0.0,0,NN VBZ JJ NNS PRP$ CD NN JJ VBZ RP RB JJ NNS CC RB PRP$ NN MD VB IN IN PRP MD VB DT NN NNS NN IN DT JJ NNS,32
1136,beautiful very well made,1.0,0.0,0,JJ RB RB VBN,4
1137,you just have to feel upbeat with this music playing it is just as fun for much fun for adults as for children ziggy marley's music makes you want to move,2.0,1.0,0,PRP RB VBP TO VB JJ IN DT NN VBG PRP VBZ RB IN NN IN JJ NN IN NNS IN IN NNS VBP NN POS NN VBZ PRP VBP TO VB,31
1138,four hundred cd's or about four thousand songs on a little machine the size of a deck of cards the ipod is what they meant when they say technology will make things more conveinent for us in the future i put all my cd's about two hundred and a bunch of my dad's music as well that took up 8.5 gb so i still have about 10gb left the functional capacity of the 20gb ipod is 18.5gb.about the whole musicmatch vs xplay vs ephpod debate i downloaded all three i have been using mm with the new dell i got so it made sense for me to keep on using it i reccommend to future buyers that they give mm a chance and not spend the money on xplay right away yes xplay is not free any longer just the trial version was free a while ago mm is kind of weird though sometimes changes you make to the tags in mm will not make it to the songs in your music library.the sound the ipod produces is great just as good or better than music from a cd player i do not like ear-bud style headphones they sound fine but i prefer my ninety over the ear sony's the ipod sound just as good with those huge headphone as with the ear-buds the touch-pad is very cool a little tricky at first but you get the hang of it soon enough,3.0,1.0,8,CD CD NN POS CC IN CD CD NNS IN DT JJ NN DT NN IN DT NN IN NNS DT NN VBZ WP PRP VBD WRB PRP VBP NN MD VB NNS JJR NN IN PRP IN DT JJ FW VBD DT PRP$ NN POS IN CD CD CC DT NN IN PRP$ NN POS NN RB RB IN VBD RP CD NN RB FW RB VBP IN JJ VBD DT JJ NN IN DT JJ NN VBZ CD NN DT JJ NN CC NN CC NN NN FW FW DT CD FW VBP VBN VBG NN IN DT JJ NN FW VBD IN PRP VBD NN IN PRP TO VB IN VBG PRP FW FW TO JJ NNS IN PRP VBP NN DT NN CC RB VB DT NN IN NN RB RB UH NN VBZ RB JJ DT JJR RB DT NN NN VBD JJ DT NN IN NN VBZ NN IN JJ IN RB NNS PRP VBP TO DT NNS IN NN MD RB VB PRP TO DT NNS IN PRP$ NN NN VB DT NN VBZ VBZ JJ RB RB JJ CC JJR IN NN IN DT NN NN FW VBP RB VB JJ NN NNS PRP VBP JJ CC FW VBP PRP$ CD IN DT NN NN POS DT NN NN RB RB JJ IN DT JJ NN IN IN DT JJ DT NN VBZ RB JJ DT JJ JJ IN JJ CC PRP VBP DT VBP IN PRP RB RB,242
