,text_review,tag,bin_tag,text_pos,lemmas,num_tokens
934,4.5 stars but not a strong enough 4.5 to give it a five on this scale ... if that makes sense so a 4.4 this is a very good album very clean certainly bordering at times ... i will say near not on easy listening though not nearly as much as oui but really it sounds great and it is far too subtle well done tightly executed sonorously pleasing etc to be easy listening such a label insults this album but i had to review it when i saw that it was only averaging 3.5 stars okay yeah four is not a huge difference but this album deserves imo of course to be in the four star range,3.0,1.0,CD NNS CC RB DT JJ JJ CD TO VB PRP DT CD IN DT NN : IN DT VBZ NN IN DT CD DT VBZ DT RB JJ NN RB JJ RB VBG IN NNS : FW MD VB IN RB IN JJ VBG IN RB RB RB JJ IN NN CC RB PRP VBZ JJ CC PRP VBZ RB RB JJ RB VBN RB VBN RB VBG NN TO VB JJ VBG PDT DT NN NNS DT NN CC FW VBD TO VB PRP WRB FW VBD IN PRP VBD RB VBG CD NNS JJ JJ CD VBZ RB DT JJ NN CC DT NN VBZ NN IN NN TO VB IN DT CD NN NN,4.5 star but not a strong enough 4.5 to give it a five on this scale ... if that make sense so a 4.4 this be a very good album very clean certainly border at time ... i will say near not on easy listen though not nearly as much as oui but really it sound great and it be far too subtle well do tightly execute sonorously please etc to be easy listen such a label insult this album but i have to review it when i see that it be only average 3.5 star okay yeah four be not a huge difference but this album deserve imo of course to be in the four star range,118
935,i only bought one pair and i do not know how i feel about them they work well to absorb a newborns wet soiled diapers no problems with leaking or smells however newborns need to be changed so often that i am not sure how good of an investment fitteds are they take a long long time to dry and are very bulky on baby the snap down did not really help us very much because i had a tiny 6lb girl the snap down did not come far enough down for her to wear straight from the hospital for us prefolds worked the best and were more reasonable and efficient for this age bracket when you have a newborn at home you do not have the energy or time to wait for these to wash and dry considering it takes your newborn barely thirty minutes to soil them i wish i knew this ahead of time because i do not think i would buy the product again for my newborn,3.0,1.0,LS RB VBD CD NN CC FW VBP RB VB WRB FW VBP IN PRP PRP VBP RB TO VB DT NNS JJ VBN NNS DT NNS IN VBG CC VBZ RB NNS VBP TO VB VBN RB RB IN FW VBP RB JJ WRB JJ IN DT NN NNS VBP PRP VB DT RB JJ NN TO JJ CC VBP RB JJ IN NN DT NN RP VBD RB RB VB PRP RB RB IN FW VBD DT JJ CD NN NN DT NN RP VBD RB VB RB RB IN IN PRP$ TO VB RB IN DT NN IN PRP NNS VBD DT JJS CC VBD JJR JJ CC JJ IN DT NN NN WRB PRP VBP DT JJ IN NN PRP VBP RB VB DT NN CC NN TO VB IN DT TO VB CC JJ VBG PRP VBZ PRP$ JJ RB CD NNS TO NN PRP FW NN FW VBD DT RB IN NN IN FW VBP RB VB FW MD VB DT NN RB IN PRP$ JJ,i only buy one pair and i do not know how i feel about they they work well to absorb a newborn wet soil diaper no problem with leak or smell however newborn need to be change so often that i be not sure how good of a investment fitted be they take a long long time to dry and be very bulky on baby the snap down do not really help we very much because i have a tiny 6 lb girl the snap down do not come far enough down for she to wear straight from the hospital for we prefold work the best and be more reasonable and efficient for this age bracket when you have a newborn at home you do not have the energy or time to wait for these to wash and dry consider it take you newborn barely thirty minute to soil they i wish i know this ahead of time because i do not think i would buy the product again for my newborn,171
936,with print shop pro publisher i have been able to create great projects and not only personal creations is a very versatile software because i am able to use it at home and at work too due to a big selection of templates for office forms and graphics that allows anyone to make amazing presentations,2.0,1.0,IN NN NN NN NN FW VBP VBN JJ TO VB JJ NNS CC RB RB JJ NNS VBZ DT RB JJ NN IN FW VBP JJ TO VB PRP IN NN CC IN NN RB JJ TO DT JJ NN IN NNS IN NN NNS CC NNS WDT VBZ NN TO VB JJ NNS,with print shop pro publisher i have be able to create great project and not only personal creation be a very versatile software because i be able to use it at home and at work too due to a big selection of template for office form and graphic that allow anyone to make amazing presentation,55
937,they fit nicely and good looking,1.0,0.0,PRP VBP RB CC JJ VBG,they fit nicely and good look,6
938,i dare you not to get happy while listening to this cd my co-workers ridiculed it when i first played it at work but soon they were begging me to put it on did you bring the mariachis one of my favorite cd's of all time,1.0,0.0,LS VB PRP RB TO VB JJ IN VBG TO DT NN PRP$ NNS VBD PRP WRB FW JJ VBD PRP IN NN CC RB PRP VBD VBG PRP TO VB PRP IN VBD PRP VB DT NNS CD IN PRP$ JJ NN POS IN DT NN,i dare you not to get happy while listen to this cd my co-worker ridicule it when i first play it at work but soon they be beg I to put it on do you bring the mariachi one of my favorite cd 's of all time,46
939,they all came in with a tiny hole and they break,0.0,0.0,PRP DT VBD IN IN DT JJ NN CC PRP VBP,they all come in with a tiny hole and they break,11
940,do not always go with the lowest price five star has a good enough rating and i think they deserve better ... everything went just like clockwork and i got a killer deal on an excellent product my experience was very good and i would recommend this seller to anyone i am rockin out,2.0,1.0,VB RB RB VB IN DT JJS NN CD NN VBZ DT JJ JJ NN CC FW VBP PRP VB JJR : NN VBD RB IN JJ CC FW VBD DT NN NN IN DT JJ NN PRP$ NN VBD RB JJ CC FW MD VB DT NN TO NN FW VBP VBG RP,do not always go with the lowest price five star have a good enough rating and i think they deserve better ... everything go just like clockwork and i get a killer deal on a excellent product my experience be very good and i would recommend this seller to anyone i be rockin out,54
941,great price it actually fits and works it arrived on time and in tact what more could a person ask for ...,2.0,1.0,JJ NN PRP RB VBZ CC VBZ PRP VBD IN NN CC IN NN WDT RBR MD DT NN VB IN :,great price it actually fit and work it arrive on time and in tact what more could a person ask for ...,22
942,bought these for gardening they are inexpensive and fit very comfortably,2.0,1.0,VBD DT IN NN PRP VBP JJ CC JJ RB RB,buy these for gardening they be inexpensive and fit very comfortably,11
943,i followed pat's band the lazy cowgirls back in the eighty s then lost touch as the band took on new members and changed from punk to a more country-ish sound but then i caught pat and his new band the rankoutsiders opening for the fantastic bellrays in hollywood the man was on fire and the new songs resonate more than ever before buy this music if you like rock and roll in an honest roaring vein ... buy this music,2.0,1.0,LS VBD NN POS NN DT JJ NNS RB IN DT CD NNS RB VBD NN IN DT NN VBD RP JJ NNS CC VBN IN NN TO DT RBR JJ NN CC RB FW VBN NN CC PRP$ JJ NN DT NNS VBG IN DT JJ NNS IN NN DT NN VBD IN NN CC DT JJ NNS VBP JJR IN RB IN VB DT NN IN PRP IN NN CC NN IN DT JJ NN NN : VB DT NN,i follow pat 's band the lazy cowgirl back in the eighty s then lose touch as the band take on new member and change from punk to a more country-ish sound but then i catch pat and he new band the rankoutsider open for the fantastic bellray in hollywood the man be on fire and the new song resonate more than ever before buy this music if you like rock and roll in a honest roaring vein ... buy this music,81
944,i bought these shoes for my son they were very nice and comfortable he is very happy with them and use them all the time,2.0,1.0,LS VBD DT NNS IN PRP$ NN PRP VBD RB JJ CC JJ PRP VBZ RB JJ IN PRP CC VB PRP PDT DT NN,i buy these shoe for my son they be very nice and comfortable he be very happy with they and use they all the time,25
945,did not work on my toshiba computer,0.0,0.0,VBD RB VB IN PRP$ NN NN,do not work on my toshiba computer,7
946,fun,0.0,0.0,NN,fun,1
947,i got this as a wedding gift and i could not believe it absolutely beautiful sound is rich looks sophisticated and sleek in my living room best wedding gift we got for sure,2.0,1.0,LS VBD DT IN DT NN NN CC FW MD RB VB PRP RB JJ NN VBZ JJ NNS JJ CC JJ IN PRP$ NN NN JJS NN NN PRP VBD IN JJ,i get this as a wedding gift and i could not believe it absolutely beautiful sound be rich look sophisticated and sleek in my living room best wedding gift we get for sure,33
948,the wording made it sound like the product it self was the started and that you did not need the starter first which is impossible to buy,0.0,0.0,DT NN VBD PRP VB IN DT NN PRP NN VBD DT VBN CC IN PRP VBD RB VB DT JJ JJ WDT VBZ JJ TO VB,the wording make it sound like the product it self be the start and that you do not need the starter first which be impossible to buy,27
949,"to compare this to other units you need to evaluate surge suppression ratings in both joules and amps as well as look at the clamping voltage when you add it all up this is the best protection you can get for the money.this tripp lite unit has a very high surge suppression rating 3,300 joules /8 5,000 amps you will not find many surge protectors with this high a combined rating it also has a one hundred and forty volt clamping voltage this means that it goes into action when the voltage spikes just a little higher than the normal one hundred and twenty volts in your line some units have higher clamping voltages some in the three hundred volt range which means they are not as effective with clamping voltage the lower the better as long as it is above the normal line voltage one hundred and forty volts is ideal you have to go to the tripp lite site to find the clamping voltage specification it also comes in a sturdy metal box which means it will not melt as plastic will if it suffers an energy surge i bought this to protect the refrigerator in my new kitchen if you have a modern built-in kitchen you may not have space between the wall and refrigerator to mount a surge protector i found space behind the slide out garbage bin which is right next to the fridge and drilled a hole in the side wall of the cabinet for the power cords you can probably find some such fix if your set-up is tight it is worth it for the peace of mind",3.0,1.0,TO VB DT TO JJ NNS PRP VBP TO VB NN NN NNS IN DT NNS CC NNS RB RB IN NN IN DT VBG NN WRB PRP VBP PRP DT RP DT VBZ DT JJS NN PRP MD VB IN DT NN NN NN NN VBZ DT RB JJ NN NN NN CD NNS : CD CD NNS PRP MD RB VB JJ NN NNS IN DT JJ DT JJ NN PRP RB VBZ DT CD CD CC CD NN VBG NN DT VBZ IN PRP VBZ IN NN WRB DT NN VBZ RB DT RB JJR IN DT JJ CD CD CC CD NNS IN PRP$ NN DT NNS VBP JJR VBG NNS DT IN DT CD CD NN NN WDT VBZ PRP VBP RB RB JJ IN VBG NN DT JJR DT RBR RB RB IN PRP VBZ IN DT JJ NN NN CD CD CC CD NNS VBZ JJ PRP VBP TO VB TO DT NN NN NN TO VB DT VBG NN NN PRP RB VBZ IN DT JJ NN NN WDT VBZ PRP MD RB VB IN NN MD IN PRP VBZ DT NN NN FW VBD DT TO VB DT NN IN PRP$ JJ NN IN PRP VBP DT JJ JJ NN PRP MD RB VB NN IN DT NN CC NN TO VB DT NN NN FW VBN NN IN DT NN IN NN NN WDT VBZ JJ JJ TO DT NN CC VBD DT NN IN DT NN NN IN DT NN IN DT NN NNS PRP MD RB VB DT JJ NN IN PRP$ NN VBZ JJ PRP VBZ JJ PRP IN DT NN IN NN,"to compare this to other unit you need to evaluate surge suppression rating in both joule and amp as well as look at the clamp voltage when you add it all up this be the best protection you can get for the money.this tripp lite unit have a very high surge suppression rating 3,300 joule / 8 5,000 amp you will not find many surge protector with this high a combined rating it also have a one hundred and forty volt clamp voltage this mean that it go into action when the voltage spike just a little higher than the normal one hundred and twenty volt in you line some unit have higher clamp voltage some in the three hundred volt range which mean they be not as effective with clamp voltage the lower the better as long as it be above the normal line voltage one hundred and forty volt be ideal you have to go to the tripp lite site to find the clamp voltage specification it also come in a sturdy metal box which mean it will not melt as plastic will if it suffer a energy surge i buy this to protect the refrigerator in my new kitchen if you have a modern built-in kitchen you may not have space between the wall and refrigerator to mount a surge protector i find space behind the slide out garbage bin which be right next to the fridge and drill a hole in the side wall of the cabinet for the power cord you can probably find some such fix if you set-up be tight it be worth it for the peace of mind",275
